User_ID,Timestamp,Destination,Duration_Days,Travelers_Count,Budget_Allocated,Review_Text,Sentiment_Label,Polarity_Score
USR-0223,2026-06-05 12:11:38,Dubai,6,6,2253.62,The autonomous transit in Dubai was world-class. Highly recommend for families.,Positive,0.6804
USR-1087,2026-06-05 14:26:36,Chennai,3,1,503.13,"Chennai was okay overall. Some attractions were great, others were average.",Neutral,0.1007
USR-0721,2026-06-05 22:46:50,Chennai,2,5,304.91,Chennai has potential but the smart city rollout still feels incomplete.,Neutral,0.0827
USR-0218,2026-06-07 04:14:13,Tokyo,4,1,1655.12,Stunning waterfront views in Tokyo. The smart park technology was a highlight!,Positive,0.218
USR-1082,2026-06-07 05:57:16,Dubai,5,6,1732.5,Mixed feelings about Dubai. The tech was impressive but the food was mediocre.,Neutral,0.1502
USR-0582,2026-06-07 13:17:56,Tokyo,9,8,3237.79,Stunning waterfront views in Tokyo. The smart park technology was a highlight!,Positive,0.8324
USR-0287,2026-06-07 14:25:48,Dubai,8,6,1983.01,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.167
USR-0348,2026-06-08 11:41:14,Kuala Lumpur,10,1,1710.96,"Kuala Lumpur was okay overall. Some attractions were great, others were average.",Neutral,-0.0383
USR-1181,2026-06-09 11:11:19,Dubai,2,8,1103.06,Long wait times at Dubai attractions despite having smart-pass tickets.,Negative,-0.867
USR-1031,2026-06-10 15:50:33,Bangkok,5,6,870.01,Safety concerns near the old quarter in Bangkok. Not enough patrol drones visible.,Negative,-0.9386
USR-0850,2026-06-10 23:36:47,Dubai,7,1,2788.71,Stunning waterfront views in Dubai. The smart park technology was a highlight!,Positive,0.8993
USR-0267,2026-06-11 07:34:56,Abu Dhabi,8,5,2456.15,Brilliant night-life in Abu Dhabi. The city grid lighting was mesmerising.,Positive,0.2648
USR-0962,2026-06-11 09:09:18,Chennai,4,4,938.94,Poor waste management in certain Chennai tourist zones. Expected better.,Negative,-0.7272
USR-0277,2026-06-11 10:26:42,Chennai,4,5,510.58,Amazing dining and cultural immersion in Chennai. Would visit again in a heartbeat!,Positive,0.7055
USR-0352,2026-06-11 18:53:52,Kuala Lumpur,2,5,155.99,Fantastic culinary tour in Kuala Lumpur. The food markets were vibrant and authentic.,Positive,0.559
USR-1198,2026-06-12 01:15:47,Chennai,10,1,1513.44,The heritage walk in Chennai combined with AR guides was next-level tourism.,Positive,0.2796
USR-0387,2026-06-12 07:34:14,Bangkok,7,6,565.92,Fantastic culinary tour in Bangkok. The food markets were vibrant and authentic.,Positive,0.994
USR-0457,2026-06-12 10:38:03,Dubai,10,3,2681.8,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,-0.1766
USR-0703,2026-06-12 19:49:56,Chennai,7,8,705.93,Standard tourism experience in Chennai. The AR guide was useful but buggy.,Neutral,-0.084
USR-0476,2026-06-13 06:09:01,Tokyo,8,8,3161.15,Brilliant night-life in Tokyo. The city grid lighting was mesmerising.,Positive,0.731
USR-0578,2026-06-13 09:37:20,Chennai,8,2,1199.33,Chennai exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.701
USR-0989,2026-06-13 17:07:33,Singapore,9,2,3464.73,Singapore has potential but the smart city rollout still feels incomplete.,Neutral,-0.0135
USR-0373,2026-06-14 01:14:53,Singapore,8,8,1905.5,Safety concerns near the old quarter in Singapore. Not enough patrol drones visible.,Negative,-0.5244
USR-0548,2026-06-14 02:20:20,Chennai,8,2,1006.97,Chennai was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.4507
USR-0094,2026-06-14 18:38:40,Abu Dhabi,6,4,2189.6,Abu Dhabi exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.8211
USR-1098,2026-06-15 05:41:00,Dubai,8,3,3962.09,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,-0.0807
USR-0589,2026-06-15 07:00:58,Singapore,7,2,1856.4,"Visited Singapore for 3 days. Some good moments, some forgettable ones.",Neutral,0.1416
USR-0932,2026-06-15 14:22:54,Madurai,7,2,513.16,The heritage walk in Madurai combined with AR guides was next-level tourism.,Positive,0.5409
USR-0861,2026-06-15 16:00:42,Dubai,1,7,293.02,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.6867
USR-0018,2026-06-15 22:15:07,Tokyo,4,5,1487.97,"Visited Tokyo for 3 days. Some good moments, some forgettable ones.",Neutral,0.0916
USR-0021,2026-06-16 18:08:04,Dubai,9,4,3881.27,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.9098
USR-0435,2026-06-16 19:24:29,Abu Dhabi,6,3,1740.52,Long wait times at Abu Dhabi attractions despite having smart-pass tickets.,Negative,-0.2905
USR-0490,2026-06-17 01:09:17,Kuala Lumpur,8,4,574.72,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.2522
USR-1120,2026-06-17 08:52:43,Dubai,4,4,1096.12,The hotel in Dubai was nothing like the virtual tour preview. Very misleading.,Negative,-0.7669
USR-0299,2026-06-17 14:00:23,Dubai,6,2,1828.62,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.68
USR-0847,2026-06-17 20:59:21,Tokyo,2,3,452.17,Stunning waterfront views in Tokyo. The smart park technology was a highlight!,Positive,0.4996
USR-0855,2026-06-18 01:17:04,Kuala Lumpur,7,6,210.0,The autonomous transit in Kuala Lumpur was world-class. Highly recommend for families.,Positive,0.6775
USR-0327,2026-06-18 11:16:19,Dubai,6,3,1323.19,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.8188
USR-1024,2026-06-19 13:03:02,Abu Dhabi,8,4,1576.3,Long wait times at Abu Dhabi attractions despite having smart-pass tickets.,Negative,-0.6134
USR-0206,2026-06-20 10:48:33,Dubai,7,8,3676.59,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,0.0636
USR-0537,2026-06-21 03:00:16,Singapore,5,4,1121.57,Five-star experience in Singapore. The hotel AI check-in saved us so much time.,Positive,0.578
USR-0569,2026-06-21 03:56:43,Madurai,9,5,621.81,"Madurai was okay overall. Some attractions were great, others were average.",Neutral,-0.1876
USR-0788,2026-06-21 07:24:25,Madurai,10,5,448.61,Absolutely loved the Madurai experience! The smart city infrastructure was incredible.,Positive,0.2616
USR-1074,2026-06-22 08:25:00,Kuala Lumpur,9,3,1528.12,Kuala Lumpur was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.2275
USR-0652,2026-06-22 17:10:41,Abu Dhabi,4,4,1111.32,Long wait times at Abu Dhabi attractions despite having smart-pass tickets.,Negative,-0.6537
USR-0692,2026-06-23 03:23:08,Kuala Lumpur,8,5,1126.72,"Kuala Lumpur was okay overall. Some attractions were great, others were average.",Neutral,-0.0153
USR-0899,2026-06-23 09:44:19,Bangkok,4,4,554.28,The autonomous transit in Bangkok was world-class. Highly recommend for families.,Positive,0.6253
USR-0138,2026-06-24 00:09:43,Dubai,4,7,1024.05,Mixed feelings about Dubai. The tech was impressive but the food was mediocre.,Neutral,-0.0104
USR-0259,2026-06-24 01:07:09,Dubai,8,3,2290.09,Stunning waterfront views in Dubai. The smart park technology was a highlight!,Positive,0.2463
USR-1016,2026-06-24 23:19:07,Chennai,3,4,296.14,"Visited Chennai for 3 days. Some good moments, some forgettable ones.",Neutral,0.1305
USR-0418,2026-06-25 15:43:20,Madurai,5,8,289.4,Amazing dining and cultural immersion in Madurai. Would visit again in a heartbeat!,Positive,0.5156
USR-0609,2026-06-25 20:07:46,Dubai,9,6,3578.72,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,0.021
USR-0126,2026-06-25 20:59:02,Bangkok,10,4,1321.14,Bangkok has potential but the smart city rollout still feels incomplete.,Neutral,-0.1011
USR-0924,2026-06-25 23:09:34,Abu Dhabi,1,3,332.63,The autonomous transit in Abu Dhabi was world-class. Highly recommend for families.,Positive,0.2133
USR-0709,2026-06-26 04:36:31,Chennai,2,8,197.14,Chennai has potential but the smart city rollout still feels incomplete.,Neutral,0.0742
USR-0646,2026-06-26 13:25:37,Chennai,8,4,1138.46,Mixed feelings about Chennai. The tech was impressive but the food was mediocre.,Neutral,0.0544
USR-0877,2026-06-26 20:42:06,Kuala Lumpur,4,6,410.22,Safety concerns near the old quarter in Kuala Lumpur. Not enough patrol drones visible.,Negative,-0.6781
USR-0803,2026-06-27 16:15:44,Dubai,2,5,824.41,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.8098
